block_height,tx_count,utxo_consumed,utxo_produced,pools_registered,pools_unregistered,accounts_registered,accounts_unregistered,accounts_pool_delegated,accounts_drep_delegated,accounts_touched,dreps_registered,dreps_unregistered,committee,withdrawals,proposals,votes
13586945,4,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13586946,7,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0
13586947,12,40,29,0,0,1,0,0,1,1,0,0,0,0,0,0
13586948,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13586949,9,32,22,0,0,0,0,0,0,0,0,0,0,1,0,0
13586950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586951,16,27,33,0,0,0,0,1,0,1,0,0,0,2,0,0
13586952,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13586953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586954,6,14,15,0,0,0,0,0,0,0,0,0,0,2,0,0
13586955,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,0
13586956,5,26,13,0,0,0,0,0,0,0,0,0,0,1,0,0
13586957,6,41,12,0,0,0,1,0,0,1,0,0,0,2,0,0
13586958,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13586959,6,11,13,0,0,0,0,0,0,0,0,0,0,2,0,0
13586960,9,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0
13586961,4,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13586962,3,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13586963,10,459,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13586964,4,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13586965,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13586966,10,25,18,0,0,0,1,0,0,1,0,0,0,0,0,0
13586967,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
13586968,6,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13586969,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13586970,8,17,16,0,0,0,1,0,0,1,0,0,0,2,0,0
13586971,3,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13586972,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13586973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586974,16,55,29,0,0,0,1,0,0,1,0,0,0,1,0,0
13586975,2,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13586976,2,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13586977,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13586978,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13586979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586980,9,49,22,0,0,0,0,0,0,0,0,0,0,1,0,0
13586981,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
13586982,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13586983,10,14,22,0,0,0,0,0,1,1,0,0,0,2,0,0
13586984,14,40,26,0,0,0,0,1,2,2,0,0,0,1,0,0
13586985,7,15,15,0,0,0,0,0,0,0,0,0,0,2,0,0
13586986,11,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0
13586987,12,28,30,0,0,0,0,0,0,0,0,0,0,3,0,0
13586988,4,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13586989,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
13586990,3,31,12,0,0,0,0,0,0,0,0,0,0,1,0,0
13586991,10,20,23,0,0,0,1,0,0,1,0,0,0,2,0,0
13586992,4,14,11,0,0,0,1,0,0,1,0,0,0,2,0,0
13586993,21,37,43,0,0,0,0,0,1,1,0,0,0,1,0,0
13586994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586995,7,60,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13586996,10,26,26,0,0,0,1,0,0,1,0,0,0,1,0,0
13586997,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13586998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13586999,5,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13587001,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587002,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
13587003,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587004,6,8,11,0,0,1,0,1,0,1,0,0,0,1,0,0
13587005,3,33,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587006,6,15,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587007,4,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587008,3,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587010,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13587011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587012,18,34,46,0,0,0,0,0,0,0,0,0,0,1,0,0
13587013,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587014,7,14,18,0,0,1,0,1,1,1,0,0,0,1,0,0
13587015,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13587016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587017,8,305,37,0,0,1,0,1,1,1,0,0,0,1,0,0
13587018,11,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0
13587019,9,47,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587020,15,57,51,0,0,1,0,1,0,1,0,0,0,1,0,0
13587021,14,45,43,0,0,0,0,0,0,0,0,0,0,2,0,0
13587022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587023,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
13587024,13,55,34,0,0,0,0,0,0,0,0,0,0,6,0,0
13587025,4,9,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587026,22,66,52,0,0,2,0,2,1,2,0,0,0,4,0,0
13587027,8,22,26,0,0,0,0,0,0,0,0,0,0,2,0,0
13587028,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587029,4,12,12,0,0,0,0,0,0,0,0,0,0,2,0,0
13587030,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587031,11,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0
13587032,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587033,6,13,13,0,0,0,0,0,2,2,0,0,0,0,0,0
13587034,16,121,53,0,0,0,0,0,0,0,0,0,0,1,0,0
13587035,9,21,22,0,0,0,0,0,0,0,0,0,0,1,0,0
13587036,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587037,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587038,18,40,47,0,0,0,1,0,0,1,0,0,0,4,0,0
13587039,8,16,20,0,0,0,1,0,0,1,0,0,0,1,0,0
13587040,11,22,29,0,0,1,0,0,1,1,0,0,0,1,0,0
13587041,18,56,50,0,0,0,0,1,0,1,0,0,0,1,0,0
13587042,4,34,10,0,0,0,0,0,0,0,0,0,0,3,0,0
13587043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587044,7,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587045,3,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0
13587046,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587047,13,29,40,0,0,0,0,0,0,0,0,0,0,3,0,0
13587048,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587049,10,34,25,0,0,1,0,1,0,1,0,0,0,3,0,0
13587050,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587051,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587052,29,75,80,0,0,0,0,0,1,1,0,0,0,2,0,0
13587053,8,15,21,0,0,0,1,0,1,2,0,0,0,4,0,0
13587054,12,31,30,0,0,0,0,0,0,0,0,0,0,3,0,0
13587055,9,50,23,0,0,0,0,0,0,0,0,0,0,3,0,0
13587056,4,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587057,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587058,18,44,42,0,0,0,0,0,0,0,0,0,0,1,0,0
13587059,10,45,20,0,0,0,0,0,0,0,0,0,0,3,0,0
13587060,4,17,11,0,0,0,0,0,0,0,0,0,0,1,0,0
13587061,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587062,9,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0
13587063,7,20,20,0,0,0,0,0,0,0,0,0,0,2,0,0
13587064,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587065,5,7,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587066,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587068,3,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587069,7,14,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587070,9,273,25,0,0,0,0,0,0,0,0,0,0,2,0,0
13587071,7,19,23,0,0,1,0,1,0,1,0,0,0,1,0,0
13587072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587073,5,11,12,0,0,0,0,0,1,1,0,0,0,3,0,0
13587074,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587075,9,15,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587076,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587077,16,52,34,0,0,2,0,2,3,3,0,0,0,2,0,0
13587078,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587079,5,35,12,0,0,0,0,0,0,0,0,0,0,1,0,0
13587080,10,37,23,0,0,0,0,0,0,0,0,0,0,1,0,0
13587081,6,427,10,0,0,0,0,0,1,1,0,0,0,1,0,0
13587082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587083,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587084,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587085,11,58,44,0,0,0,0,0,0,0,0,0,0,1,0,0
13587086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587087,22,57,52,0,0,0,0,0,0,0,0,0,0,3,0,0
13587088,25,50,75,0,0,0,0,0,0,0,0,0,0,5,0,0
13587089,12,32,43,0,0,0,1,0,0,1,0,0,0,3,0,0
13587090,12,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0
13587091,2,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587092,19,51,57,0,0,0,0,0,0,0,0,0,0,6,0,0
13587093,5,15,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13587094,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0
13587095,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587096,11,124,29,0,0,0,0,0,0,0,0,0,0,0,0,0
13587097,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
13587098,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587099,9,12,17,0,0,0,0,0,0,0,0,0,0,2,0,0
13587100,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587101,3,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13587102,10,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0
13587103,12,28,31,0,0,0,0,0,0,0,0,0,0,5,0,0
13587104,7,16,16,0,0,1,0,1,1,1,0,0,0,0,0,0
13587105,8,18,22,0,0,1,0,2,0,2,0,0,0,1,0,0
13587106,6,14,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587107,2,7,12,0,0,1,0,1,1,1,0,0,0,0,0,0
13587108,10,25,24,0,0,0,0,0,0,0,0,0,0,2,0,0
13587109,9,18,19,0,0,1,1,1,0,2,0,0,0,3,0,0
13587110,8,18,17,0,0,2,0,2,1,2,0,0,0,0,0,0
13587111,6,12,20,0,0,1,0,1,1,1,0,0,0,2,0,0
13587112,3,19,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587113,8,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13587114,2,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587115,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587116,31,106,99,0,0,1,0,1,0,1,0,0,0,4,0,0
13587117,5,15,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587118,30,78,90,0,0,0,0,0,3,3,0,0,0,3,0,0
13587119,3,9,8,0,0,0,0,0,0,0,0,0,0,3,0,0
13587120,32,70,82,0,0,0,0,2,1,2,0,0,0,4,0,0
13587121,11,66,30,0,0,0,0,0,1,1,0,0,0,3,0,0
13587122,24,49,59,0,0,0,0,0,0,0,0,0,0,2,0,0
13587123,3,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0
13587124,8,18,25,0,0,1,0,1,1,1,0,0,0,1,0,0
13587125,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587126,4,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0
13587127,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587128,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587129,6,15,21,0,0,0,0,0,0,0,0,0,0,2,0,0
13587130,34,96,105,0,0,1,0,1,1,1,0,0,0,3,0,0
13587131,18,57,62,0,0,0,0,0,0,0,0,0,0,4,0,0
13587132,29,68,85,0,0,1,0,1,2,2,0,0,0,5,0,0
13587133,9,20,27,0,0,0,0,0,0,0,0,0,0,1,0,0
13587134,14,50,52,0,0,0,0,0,0,0,0,0,0,5,0,0
13587135,9,41,28,0,0,0,0,0,1,1,0,0,0,2,0,0
13587136,5,206,11,0,0,0,0,0,0,0,0,0,0,3,0,0
13587137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587139,8,13,19,0,0,0,0,0,0,0,0,0,0,2,0,0
13587140,5,17,16,0,0,0,0,0,0,0,0,0,0,2,0,0
13587141,32,79,80,0,0,0,0,0,0,0,0,0,0,5,0,0
13587142,60,352,161,0,0,1,0,1,1,2,0,0,0,8,0,0
13587143,11,37,36,0,0,0,0,0,0,0,0,0,0,3,0,0
13587144,6,19,17,0,0,0,0,0,0,0,0,0,0,2,0,0
13587145,3,25,25,0,0,0,0,0,0,0,0,0,0,2,0,0
13587146,25,62,70,0,0,0,0,0,0,0,0,0,0,3,0,0
13587147,24,80,70,0,0,0,0,0,0,0,0,0,0,4,0,0
13587148,15,44,52,0,0,0,0,0,0,0,0,0,0,4,0,0
13587149,11,33,23,0,0,0,0,0,0,0,0,0,0,1,0,0
13587150,30,66,73,0,0,0,0,0,2,2,0,0,0,5,0,0
13587151,13,111,35,0,0,0,0,0,0,0,0,0,0,2,0,0
13587152,9,23,19,0,0,0,0,0,0,0,0,0,0,2,0,0
13587153,11,20,20,0,0,0,0,0,0,0,0,0,0,2,0,0
13587154,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587155,13,55,46,0,0,0,0,0,0,0,0,0,0,4,0,1
13587156,3,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13587157,5,10,13,0,0,0,0,0,0,0,0,0,0,2,0,0
13587158,14,41,37,0,0,0,1,0,1,2,0,0,0,5,0,0
13587159,25,78,70,0,0,0,0,0,0,0,0,0,0,5,0,1
13587160,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13587161,4,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587162,4,5,11,0,0,0,0,0,0,0,0,0,0,2,0,0
13587163,43,532,95,0,0,0,0,0,4,4,0,0,0,9,0,0
13587164,5,45,14,0,0,0,0,0,0,0,0,0,0,2,0,0
13587165,7,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0
13587166,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587167,13,29,36,0,0,0,0,1,1,2,0,0,0,2,0,0
13587168,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587169,10,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0
13587170,6,31,12,0,0,0,0,0,0,0,0,0,0,2,0,0
13587171,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587172,17,40,37,0,0,1,0,1,1,1,0,0,0,0,0,0
13587173,4,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13587174,16,59,35,0,0,0,1,0,0,1,0,0,0,4,0,0
13587175,18,38,39,0,0,0,0,0,1,1,0,0,0,4,0,0
13587176,8,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0
13587177,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587178,11,14,25,0,0,0,0,0,0,0,0,0,0,2,0,0
13587179,5,13,14,0,0,0,0,0,0,0,0,0,0,5,0,0
13587180,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13587181,4,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587182,4,6,10,0,0,1,0,1,0,1,0,0,0,0,0,0
13587183,4,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13587184,18,184,42,0,0,1,0,1,1,1,0,0,0,4,0,0
13587185,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587186,5,8,24,0,0,0,0,0,0,0,0,0,0,1,0,0
13587187,7,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13587188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587189,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13587190,2,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587191,4,27,13,0,0,0,0,0,1,1,0,0,0,3,0,0
13587192,3,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
13587193,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587194,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587196,6,10,14,0,0,0,0,0,1,1,0,0,0,0,0,0
13587197,9,14,20,0,0,1,0,1,1,1,0,0,0,1,0,0
13587198,10,19,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13587199,6,41,11,0,0,0,1,0,0,1,0,0,0,4,0,0
13587200,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
13587201,13,36,33,0,0,0,0,0,0,0,0,0,0,1,0,0
13587202,10,34,35,0,0,0,0,0,0,0,0,0,0,2,0,0
13587203,15,59,42,0,0,0,0,0,0,0,0,0,0,2,0,0
13587204,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587205,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587206,9,17,19,0,0,1,0,2,1,2,0,0,0,0,0,0
13587207,16,34,32,0,0,0,0,0,1,1,0,0,0,2,0,0
13587208,8,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587209,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13587210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587211,7,14,11,0,0,0,0,0,1,1,0,0,0,1,0,0
13587212,19,46,49,0,0,0,0,0,0,0,0,0,0,3,0,0
13587213,3,11,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587214,6,17,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13587215,5,31,12,0,0,0,0,0,0,0,0,0,0,2,0,0
13587216,5,11,9,0,0,0,0,0,0,0,0,0,0,3,0,0
13587217,13,108,29,0,0,1,0,1,1,1,0,0,0,3,0,0
13587218,12,48,38,0,0,0,0,0,0,0,0,0,0,1,0,0
13587219,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587220,7,12,14,0,0,0,0,0,1,1,0,0,0,2,0,0
13587221,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587222,15,46,54,0,0,1,0,1,0,1,0,0,0,3,0,0
13587223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587224,8,17,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13587225,5,14,15,0,0,0,0,0,0,0,0,0,0,2,0,0
13587226,14,40,39,0,0,0,0,0,1,1,0,0,0,1,0,0
13587227,4,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13587228,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587229,6,13,21,0,0,0,0,0,0,0,0,0,0,1,0,0
13587230,6,13,14,0,0,0,0,0,0,0,0,0,0,1,0,0
13587231,18,34,52,0,0,0,0,0,0,0,0,0,0,4,0,0
13587232,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13587233,18,21,23,0,0,0,0,0,0,0,0,0,0,1,0,0
13587234,7,22,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13587235,4,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0
13587236,12,43,33,0,0,0,1,0,0,1,0,0,0,4,0,0
13587237,15,34,38,0,0,0,0,0,0,0,0,0,0,4,0,1
13587238,26,94,71,0,0,0,1,0,0,1,0,0,0,5,0,0
13587239,3,16,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587241,12,31,26,0,0,0,1,0,0,1,0,0,0,3,0,0
13587242,6,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587243,10,30,23,0,0,0,0,0,0,0,0,0,0,2,0,0
13587244,6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0
13587245,8,26,19,0,0,0,0,0,0,0,0,0,0,4,0,0
13587246,7,12,17,0,0,0,0,0,0,0,0,0,0,1,0,0
13587247,23,68,51,0,0,1,0,1,1,1,0,0,0,1,0,0
13587248,3,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587249,5,10,22,0,0,0,0,0,0,0,0,0,0,2,0,0
13587250,6,14,21,0,0,0,0,0,0,0,0,0,0,2,0,0
13587251,11,32,30,0,0,0,0,0,0,0,0,0,0,1,0,0
13587252,26,64,59,0,0,1,0,1,1,2,0,0,0,3,0,0
13587253,11,38,24,0,0,0,0,0,0,0,0,0,0,2,0,0
13587254,29,74,67,0,0,1,0,1,2,2,0,0,0,1,0,1
13587255,19,56,51,0,0,0,0,0,1,1,0,0,0,3,0,0
13587256,23,80,65,0,0,0,1,0,0,1,0,0,0,3,0,0
13587257,14,108,49,0,0,0,0,0,0,0,0,0,0,2,0,0
13587258,35,369,96,0,0,0,0,0,0,0,0,0,0,7,0,0
13587259,7,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0
13587260,35,138,94,0,0,2,0,1,2,2,0,0,0,6,0,0
13587261,5,14,15,0,0,0,0,0,0,0,0,0,0,3,0,0
13587262,4,12,8,0,0,0,0,0,0,0,0,0,0,1,0,0
13587263,8,22,22,0,0,0,0,0,0,0,0,0,0,2,0,0
13587264,29,66,82,0,0,0,0,1,0,1,0,0,0,7,0,0
13587265,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587266,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587267,24,88,76,0,0,0,0,1,0,1,0,0,0,7,0,0
13587268,9,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
13587269,24,71,61,0,0,0,0,0,1,1,0,0,0,2,0,0
13587270,9,23,26,0,0,1,0,1,0,1,0,0,0,1,0,0
13587271,3,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0
13587272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587273,5,18,23,0,0,0,0,0,0,0,0,0,0,2,0,0
13587274,42,131,92,0,0,0,0,0,1,1,0,0,0,6,0,0
13587275,3,6,6,0,0,1,0,1,0,1,0,0,0,0,0,0
13587276,9,18,21,0,0,0,0,0,1,1,0,0,0,2,0,0
13587277,6,13,15,0,0,0,0,0,0,0,0,0,0,1,0,0
13587278,4,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0
13587279,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13587280,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13587281,4,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13587282,14,33,34,0,0,0,0,0,0,0,0,0,0,3,0,0
13587283,9,26,24,0,0,0,0,0,0,0,0,0,0,1,0,0
13587284,11,23,38,0,0,0,0,0,0,0,0,0,0,5,0,0
13587285,23,60,63,0,0,0,0,0,1,1,0,0,0,2,0,0
13587286,9,18,21,0,0,0,0,0,0,0,0,0,0,4,0,0
13587287,17,42,65,0,0,0,0,0,1,1,0,0,0,2,0,0
13587288,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13587289,30,72,72,0,0,0,0,0,0,0,0,0,0,3,0,0
13587290,5,25,18,0,0,0,0,0,0,0,0,0,0,1,0,0
13587291,28,60,76,0,0,0,0,0,0,0,0,0,0,6,0,0
13587292,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
13587293,17,41,41,0,0,0,0,0,1,1,0,0,0,3,0,0
13587294,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
13587295,6,24,16,0,0,0,0,0,0,0,0,0,0,1,0,0
13587296,11,21,32,0,0,0,0,0,0,0,0,0,0,3,0,0
13587297,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587298,8,19,19,0,0,0,0,0,0,0,0,0,0,2,0,0
13587299,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13587300,27,69,61,0,0,1,1,1,0,2,0,0,0,6,0,0
13587301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587302,16,35,32,0,0,0,2,0,0,2,0,0,0,3,0,1
13587303,19,65,51,0,0,0,0,0,0,0,0,0,0,5,0,0
13587304,11,20,39,0,0,1,0,1,1,1,0,0,0,2,0,0
13587305,9,20,29,0,0,0,0,0,0,0,0,0,0,6,0,0
13587306,15,43,42,0,0,1,0,1,0,1,0,0,0,3,0,0
13587307,14,65,39,0,0,0,0,0,1,1,0,0,0,2,0,0
13587308,7,15,22,0,0,0,1,0,0,1,0,0,0,3,0,0
13587309,11,38,34,0,0,0,0,0,1,1,0,0,0,5,0,0
13587310,4,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
13587311,18,55,46,0,0,0,0,0,0,0,0,0,0,5,0,0
13587312,2,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0
13587313,6,12,15,0,0,0,0,0,0,0,0,0,0,2,0,0
13587314,8,22,23,0,0,0,0,1,0,1,0,0,0,6,0,0
13587315,5,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0
13587316,8,16,22,0,0,1,0,2,0,2,0,0,0,4,0,0
13587317,8,25,29,0,0,0,0,0,0,0,0,0,0,1,0,0
13587318,6,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13587319,10,27,28,0,0,0,0,0,0,0,0,0,0,1,0,0
13587320,2,12,11,0,0,0,0,0,0,0,0,0,0,3,0,0
13587321,8,16,19,0,0,0,0,0,1,1,0,0,0,0,0,0
13587322,9,32,30,0,0,0,0,0,0,0,0,0,0,5,0,0
13587323,29,81,70,0,0,0,0,0,2,2,0,0,0,5,0,0
13587324,6,12,15,0,0,1,0,1,1,1,0,0,0,1,0,0
13587325,10,36,26,0,0,0,0,0,0,0,0,0,0,4,0,0
13587326,11,15,20,0,0,1,0,1,0,1,0,0,0,0,0,0
13587327,6,12,18,0,0,0,0,0,0,0,0,0,0,3,0,0
13587328,28,58,63,0,0,0,0,0,0,0,0,0,0,3,0,0
13587329,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
